ID_Visit;Year;Date;ID_Site;Site;Species;ntotal
92;2012;29/8/12;16_20;Purche;Chazara briseis;9
92;2012;29/8/12;16_20;Purche;Hyponephele;10
93;2012;28/8/12;16_21;Matas Verdes;Hipparchia hermione;1
94;2012;27/8/12;16_23;Robledal de Dilar;Hyponephele;1
96;2012;22/8/12;16_24;Campos de Otero;Satyrus actaea;11
97;2012;22/8/12;16_16;Borreguiles San Juan;Satyrus actaea;5
99;2012;14/8/12;16_18;Loma de Papeles Bajo;Chazara briseis;2
99;2012;14/8/12;16_18;Loma de Papeles Bajo;Hipparchia hermione;1
99;2012;14/8/12;16_18;Loma de Papeles Bajo;Hyponephele;2
99;2012;14/8/12;16_18;Loma de Papeles Bajo;Satyrus actaea;8
100;2012;14/8/12;16_17;Loma de Papeles Alto;Satyrus actaea;7
101;2012;13/8/12;16_14;Laguna Seca;Satyrus actaea;91
102;2012;10/8/12;16_20;Purche;Chazara briseis;8
102;2012;10/8/12;16_20;Purche;Hyponephele;4
103;2012;9/8/12;16_16;Borreguiles San Juan;Hyponephele;4
103;2012;9/8/12;16_16;Borreguiles San Juan;Satyrus actaea;22
104;2012;9/8/12;16_24;Campos de Otero;Hyponephele;5
104;2012;9/8/12;16_24;Campos de Otero;Satyrus actaea;71
105;2012;8/8/12;16_23;Robledal de Dilar;Hipparchia hermione;14
105;2012;8/8/12;16_23;Robledal de Dilar;Hipparchia semele;4
105;2012;8/8/12;16_23;Robledal de Dilar;Hyponephele;23
105;2012;8/8/12;16_23;Robledal de Dilar;Melanargia lachesis;1
105;2012;8/8/12;16_23;Robledal de Dilar;Satyrus actaea;11
106;2012;27/7/12;16_18;Loma de Papeles Bajo;Hipparchia hermione;3
106;2012;27/7/12;16_18;Loma de Papeles Bajo;Hyponephele;10
106;2012;27/7/12;16_18;Loma de Papeles Bajo;Satyrus actaea;28
107;2012;27/7/12;16_17;Loma de Papeles Alto;Lycaena alciphron;1
107;2012;27/7/12;16_17;Loma de Papeles Alto;Satyrus actaea;97
109;2012;21/8/12;16_18;Loma de Papeles Bajo;Satyrus actaea;3
110;2012;21/8/12;16_17;Loma de Papeles Alto;Satyrus actaea;2
111;2012;7/8/12;16_21;Matas Verdes;Hipparchia hermione;1
111;2012;7/8/12;16_21;Matas Verdes;Hyponephele;35
111;2012;7/8/12;16_21;Matas Verdes;Melanargia lachesis;20
111;2012;7/8/12;16_21;Matas Verdes;Satyrus actaea;14
112;2012;27/7/12;16_24;Campos de Otero;Hyponephele;50
112;2012;27/7/12;16_24;Campos de Otero;Parnassius apollo;1
112;2012;27/7/12;16_24;Campos de Otero;Satyrus actaea;49
113;2012;25/7/12;16_23;Robledal de Dilar;Euphydryas aurinia;1
113;2012;25/7/12;16_23;Robledal de Dilar;Hipparchia hermione;19
113;2012;25/7/12;16_23;Robledal de Dilar;Hyponephele;64
113;2012;25/7/12;16_23;Robledal de Dilar;Melanargia lachesis;101
113;2012;25/7/12;16_23;Robledal de Dilar;Satyrus actaea;4
114;2012;23/7/12;16_14;Laguna Seca;Satyrus actaea;144
115;2012;11/7/12;16_18;Loma de Papeles Bajo;Chazara briseis;1
115;2012;11/7/12;16_18;Loma de Papeles Bajo;Hipparchia hermione;4
115;2012;11/7/12;16_18;Loma de Papeles Bajo;Hyponephele;35
115;2012;11/7/12;16_18;Loma de Papeles Bajo;Lycaena alciphron;5
115;2012;11/7/12;16_18;Loma de Papeles Bajo;Melanargia occitanica;1
115;2012;11/7/12;16_18;Loma de Papeles Bajo;Satyrus actaea;10
117;2012;18/7/12;16_17;Loma de Papeles Alto;Lycaena alciphron;9
117;2012;18/7/12;16_17;Loma de Papeles Alto;Melanargia occitanica;2
117;2012;18/7/12;16_17;Loma de Papeles Alto;Satyrus actaea;59
118;2012;17/7/12;16_14;Laguna Seca;Parnassius apollo;1
118;2012;17/7/12;16_14;Laguna Seca;Plebejus idas;5
118;2012;17/7/12;16_14;Laguna Seca;Satyrus actaea;14
120;2012;6/7/12;16_20;Purche;Aporia crataegi;8
120;2012;6/7/12;16_20;Purche;Chazara briseis;61
120;2012;6/7/12;16_20;Purche;Coenonympha dorus;42
120;2012;6/7/12;16_20;Purche;Hipparchia semele;16
120;2012;6/7/12;16_20;Purche;Hyponephele;62
120;2012;6/7/12;16_20;Purche;Maniola jurtina;1
120;2012;6/7/12;16_20;Purche;Melanargia lachesis;80
121;2012;5/7/12;16_14;Laguna Seca;Parnassius apollo;92
121;2012;5/7/12;16_14;Laguna Seca;Plebejus idas;328
121;2012;5/7/12;16_14;Laguna Seca;Satyrus actaea;1
122;2012;4/7/12;16_21;Matas Verdes;Aporia crataegi;41
122;2012;4/7/12;16_21;Matas Verdes;Euphydryas aurinia;158
122;2012;4/7/12;16_21;Matas Verdes;Fabriciana niobe;1
122;2012;4/7/12;16_21;Matas Verdes;Hipparchia hermione;5
122;2012;4/7/12;16_21;Matas Verdes;Hyponephele;12
122;2012;4/7/12;16_21;Matas Verdes;Melanargia lachesis;83
122;2012;4/7/12;16_21;Matas Verdes;Satyrus actaea;2
123;2012;26/7/12;16_20;Purche;Coenonympha dorus;20
123;2012;26/7/12;16_20;Purche;Hyponephele;9
123;2012;26/7/12;16_20;Purche;Melanargia lachesis;6
124;2012;26/7/12;16_16;Borreguiles San Juan;Erebia hispania;9
124;2012;26/7/12;16_16;Borreguiles San Juan;Hyponephele;8
124;2012;26/7/12;16_16;Borreguiles San Juan;Parnassius apollo;1
124;2012;26/7/12;16_16;Borreguiles San Juan;Satyrus actaea;45
125;2012;25/7/12;16_21;Matas Verdes;Fabriciana niobe;4
125;2012;25/7/12;16_21;Matas Verdes;Hipparchia hermione;2
125;2012;25/7/12;16_21;Matas Verdes;Hyponephele;49
125;2012;25/7/12;16_21;Matas Verdes;Melanargia lachesis;61
125;2012;25/7/12;16_21;Matas Verdes;Satyrus actaea;4
126;2012;20/7/12;16_16;Borreguiles San Juan;Erebia hispania;13
126;2012;20/7/12;16_16;Borreguiles San Juan;Hyponephele;11
126;2012;20/7/12;16_16;Borreguiles San Juan;Parnassius apollo;3
126;2012;20/7/12;16_16;Borreguiles San Juan;Polyommatus golgus;3
126;2012;20/7/12;16_16;Borreguiles San Juan;Satyrus actaea;28
127;2012;29/6/12;16_16;Borreguiles San Juan;Erebia hispania;2
127;2012;29/6/12;16_16;Borreguiles San Juan;Parnassius apollo;1
128;2012;10/7/12;16_16;Borreguiles San Juan;Erebia hispania;4
128;2012;10/7/12;16_16;Borreguiles San Juan;Parnassius apollo;1
128;2012;10/7/12;16_16;Borreguiles San Juan;Polyommatus golgus;2
128;2012;10/7/12;16_16;Borreguiles San Juan;Satyrus actaea;1
129;2012;3/7/12;16_17;Loma de Papeles Alto;Lycaena alciphron;5
129;2012;3/7/12;16_17;Loma de Papeles Alto;Melanargia occitanica;47
129;2012;3/7/12;16_17;Loma de Papeles Alto;Satyrus actaea;9
130;2012;4/7/12;16_24;Campos de Otero;Parnassius apollo;20
131;2012;22/6/12;16_23;Robledal de Dilar;Aporia crataegi;66
131;2012;22/6/12;16_23;Robledal de Dilar;Euphydryas aurinia;296
131;2012;22/6/12;16_23;Robledal de Dilar;Hipparchia hermione;1
131;2012;22/6/12;16_23;Robledal de Dilar;Melanargia lachesis;8
133;2012;22/6/12;16_21;Matas Verdes;Aporia crataegi;153
133;2012;22/6/12;16_21;Matas Verdes;Euphydryas aurinia;405
133;2012;22/6/12;16_21;Matas Verdes;Fabriciana niobe;8
134;2012;20/6/12;16_14;Laguna Seca;Parnassius apollo;27
134;2012;20/6/12;16_14;Laguna Seca;Plebejus idas;33
135;2012;18/6/12;16_18;Loma de Papeles Bajo;Lycaena alciphron;1
135;2012;18/6/12;16_18;Loma de Papeles Bajo;Melanargia occitanica;5
138;2012;13/6/12;16_23;Robledal de Dilar;Aporia crataegi;65
138;2012;13/6/12;16_23;Robledal de Dilar;Euphydryas aurinia;148
139;2012;12/6/12;16_20;Purche;Aporia crataegi;300
139;2012;12/6/12;16_20;Purche;Chazara briseis;1
139;2012;12/6/12;16_20;Purche;Hipparchia semele;4
139;2012;12/6/12;16_20;Purche;Hyponephele;46
139;2012;12/6/12;16_20;Purche;Maniola jurtina;1
142;2012;1/6/12;16_17;Loma de Papeles Alto;Lycaena alciphron;4
142;2012;1/6/12;16_17;Loma de Papeles Alto;Melanargia occitanica;1
147;2012;25/5/12;16_20;Purche;Aporia crataegi;1
147;2012;25/5/12;16_20;Purche;Maniola jurtina;2
148;2012;10/7/12;16_24;Campos de Otero;Hyponephele;11
148;2012;10/7/12;16_24;Campos de Otero;Parnassius apollo;29
148;2012;10/7/12;16_24;Campos de Otero;Satyrus actaea;2
149;2012;16/7/12;16_21;Matas Verdes;Aporia crataegi;1
149;2012;16/7/12;16_21;Matas Verdes;Euphydryas aurinia;3
149;2012;16/7/12;16_21;Matas Verdes;Fabriciana niobe;6
149;2012;16/7/12;16_21;Matas Verdes;Hipparchia hermione;6
149;2012;16/7/12;16_21;Matas Verdes;Hyponephele;65
149;2012;16/7/12;16_21;Matas Verdes;Melanargia lachesis;102
149;2012;16/7/12;16_21;Matas Verdes;Satyrus actaea;1
150;2012;12/7/12;16_23;Robledal de Dilar;Aporia crataegi;1
150;2012;12/7/12;16_23;Robledal de Dilar;Euphydryas aurinia;1
150;2012;12/7/12;16_23;Robledal de Dilar;Hipparchia hermione;13
150;2012;12/7/12;16_23;Robledal de Dilar;Hyponephele;133
150;2012;12/7/12;16_23;Robledal de Dilar;Melanargia lachesis;180
150;2012;12/7/12;16_23;Robledal de Dilar;Satyrus actaea;1
151;2012;20/7/12;16_20;Purche;Coenonympha dorus;5
151;2012;20/7/12;16_20;Purche;Hyponephele;3
151;2012;20/7/12;16_20;Purche;Melanargia lachesis;24
152;2012;3/7/12;16_18;Loma de Papeles Bajo;Hyponephele;10
152;2012;3/7/12;16_18;Loma de Papeles Bajo;Lycaena alciphron;30
152;2012;3/7/12;16_18;Loma de Papeles Bajo;Melanargia occitanica;2
152;2012;3/7/12;16_18;Loma de Papeles Bajo;Satyrus actaea;5
884;2012;18/7/12;16_18;Loma de Papeles Bajo;Hyponephele;35
884;2012;18/7/12;16_18;Loma de Papeles Bajo;Hipparchia hermione;4
884;2012;18/7/12;16_18;Loma de Papeles Bajo;Chazara briseis;1
884;2012;18/7/12;16_18;Loma de Papeles Bajo;Lycaena alciphron;5
884;2012;18/7/12;16_18;Loma de Papeles Bajo;Melanargia occitanica;1
884;2012;18/7/12;16_18;Loma de Papeles Bajo;Satyrus actaea;11
169;2013;8/5/13;16_23;Robledal de Dilar;Anthocharis euphenoides;3
173;2013;24/5/13;16_23;Robledal de Dilar;Anthocharis euphenoides;1
176;2013;4/6/13;16_23;Robledal de Dilar;Anthocharis euphenoides;4
183;2013;14/6/13;16_20;Purche;Aporia crataegi;116
183;2013;14/6/13;16_20;Purche;Maniola jurtina;37
183;2013;14/6/13;16_20;Purche;Pyronia bathseba;4
185;2013;18/6/13;16_21;Matas Verdes;Euphydryas aurinia;13
185;2013;18/6/13;16_21;Matas Verdes;Fabriciana niobe;2
185;2013;18/6/13;16_21;Matas Verdes;Lycaena alciphron;1
185;2013;18/6/13;16_21;Matas Verdes;Polyommatus escheri;1
187;2013;20/6/13;16_23;Robledal de Dilar;Aporia crataegi;14
187;2013;20/6/13;16_23;Robledal de Dilar;Euphydryas aurinia;80
188;2013;21/6/13;16_20;Purche;Aporia crataegi;180
188;2013;21/6/13;16_20;Purche;Coenonympha dorus;1
188;2013;21/6/13;16_20;Purche;Hipparchia semele;4
188;2013;21/6/13;16_20;Purche;Hyponephele;53
188;2013;21/6/13;16_20;Purche;Maniola jurtina;3
188;2013;21/6/13;16_20;Purche;Pyronia bathseba;11
189;2013;24/6/13;16_18;Loma de Papeles Bajo;Parnassius apollo;16
190;2013;24/6/13;16_17;Loma de Papeles Alto;Melanargia occitanica;1
192;2013;27/6/13;16_21;Matas Verdes;Aporia crataegi;30
192;2013;27/6/13;16_21;Matas Verdes;Euphydryas aurinia;129
192;2013;27/6/13;16_21;Matas Verdes;Fabriciana niobe;3
192;2013;27/6/13;16_21;Matas Verdes;Lycaena alciphron;1
192;2013;27/6/13;16_21;Matas Verdes;Plebejus argus;6
192;2013;27/6/13;16_21;Matas Verdes;Polyommatus escheri;4
193;2013;27/6/13;16_23;Robledal de Dilar;Anthocharis euphenoides;1
193;2013;27/6/13;16_23;Robledal de Dilar;Aporia crataegi;38
193;2013;27/6/13;16_23;Robledal de Dilar;Euphydryas aurinia;198
193;2013;27/6/13;16_23;Robledal de Dilar;Fabriciana niobe;9
193;2013;27/6/13;16_23;Robledal de Dilar;Hipparchia semele;1
193;2013;27/6/13;16_23;Robledal de Dilar;Plebejus argus;12
194;2013;28/6/13;16_14;Laguna Seca;Parnassius apollo;1
195;2013;3/7/13;16_24;Campos de Otero;Fabriciana niobe;4
195;2013;3/7/13;16_24;Campos de Otero;Parnassius apollo;8
196;2013;3/7/13;16_20;Purche;Aporia crataegi;31
196;2013;3/7/13;16_20;Purche;Chazara briseis;4
196;2013;3/7/13;16_20;Purche;Hyponephele;96
196;2013;3/7/13;16_20;Purche;Melanargia lachesis;61
197;2013;4/7/13;16_17;Loma de Papeles Alto;Lycaena alciphron;3
197;2013;4/7/13;16_17;Loma de Papeles Alto;Melanargia occitanica;1
197;2013;4/7/13;16_17;Loma de Papeles Alto;Parnassius apollo;10
198;2013;4/7/13;16_18;Loma de Papeles Bajo;Lycaena alciphron;5
198;2013;4/7/13;16_18;Loma de Papeles Bajo;Melanargia occitanica;4
198;2013;4/7/13;16_18;Loma de Papeles Bajo;Parnassius apollo;56
199;2013;5/7/13;16_14;Laguna Seca;Parnassius apollo;19
201;2013;9/7/13;16_21;Matas Verdes;Aporia crataegi;45
201;2013;9/7/13;16_21;Matas Verdes;Euphydryas aurinia;212
201;2013;9/7/13;16_21;Matas Verdes;Fabriciana niobe;10
201;2013;9/7/13;16_21;Matas Verdes;Hyponephele;3
201;2013;9/7/13;16_21;Matas Verdes;Lycaena alciphron;7
201;2013;9/7/13;16_21;Matas Verdes;Plebejus argus;113
202;2013;11/7/13;16_24;Campos de Otero;Fabriciana niobe;14
202;2013;11/7/13;16_24;Campos de Otero;Lycaena alciphron;1
202;2013;11/7/13;16_24;Campos de Otero;Parnassius apollo;26
203;2013;12/7/13;16_23;Robledal de Dilar;Aporia crataegi;12
203;2013;12/7/13;16_23;Robledal de Dilar;Euphydryas aurinia;67
203;2013;12/7/13;16_23;Robledal de Dilar;Fabriciana niobe;14
203;2013;12/7/13;16_23;Robledal de Dilar;Melanargia lachesis;33
203;2013;12/7/13;16_23;Robledal de Dilar;Plebejus argus;24
204;2013;15/7/13;16_14;Laguna Seca;Parnassius apollo;91
205;2013;16/7/13;16_17;Loma de Papeles Alto;Lycaena alciphron;1
205;2013;16/7/13;16_17;Loma de Papeles Alto;Parnassius apollo;32
206;2013;16/7/13;16_18;Loma de Papeles Bajo;Chazara briseis;2
206;2013;16/7/13;16_18;Loma de Papeles Bajo;Lycaena alciphron;1
206;2013;16/7/13;16_18;Loma de Papeles Bajo;Melanargia occitanica;3
206;2013;16/7/13;16_18;Loma de Papeles Bajo;Parnassius apollo;21
207;2013;17/7/13;16_20;Purche;Aporia crataegi;3
207;2013;17/7/13;16_20;Purche;Brintesia circe;10
207;2013;17/7/13;16_20;Purche;Chazara briseis;5
207;2013;17/7/13;16_20;Purche;Coenonympha dorus;10
207;2013;17/7/13;16_20;Purche;Hyponephele;62
207;2013;17/7/13;16_20;Purche;Melanargia lachesis;59
207;2013;17/7/13;16_20;Purche;Pyronia bathseba;6
208;2013;17/7/13;16_16;Borreguiles San Juan;Parnassius apollo;3
208;2013;17/7/13;16_16;Borreguiles San Juan;Polyommatus escheri;5
210;2013;18/7/13;16_24;Campos de Otero;Fabriciana niobe;13
210;2013;18/7/13;16_24;Campos de Otero;Lycaena alciphron;5
210;2013;18/7/13;16_24;Campos de Otero;Parnassius apollo;41
211;2013;22/7/13;16_21;Matas Verdes;Aporia crataegi;11
211;2013;22/7/13;16_21;Matas Verdes;Euphydryas aurinia;49
211;2013;22/7/13;16_21;Matas Verdes;Fabriciana niobe;9
211;2013;22/7/13;16_21;Matas Verdes;Hipparchia hermione;1
211;2013;22/7/13;16_21;Matas Verdes;Hyponephele;68
211;2013;22/7/13;16_21;Matas Verdes;Lycaena alciphron;4
211;2013;22/7/13;16_21;Matas Verdes;Melanargia lachesis;80
211;2013;22/7/13;16_21;Matas Verdes;Plebejus argus;78
211;2013;22/7/13;16_21;Matas Verdes;Polyommatus escheri;3
212;2013;22/7/13;16_23;Robledal de Dilar;Brintesia circe;10
212;2013;22/7/13;16_23;Robledal de Dilar;Euphydryas aurinia;7
212;2013;22/7/13;16_23;Robledal de Dilar;Hyponephele;125
212;2013;22/7/13;16_23;Robledal de Dilar;Melanargia lachesis;131
212;2013;22/7/13;16_23;Robledal de Dilar;Plebejus argus;8
213;2013;23/7/13;16_14;Laguna Seca;Parnassius apollo;38
213;2013;23/7/13;16_14;Laguna Seca;Satyrus actaea;3
214;2013;24/7/13;16_18;Loma de Papeles Bajo;Chazara briseis;7
206;2013;16/7/13;16_18;Loma de Papeles Bajo;Hyponephele;30
214;2013;24/7/13;16_18;Loma de Papeles Bajo;Lycaena alciphron;7
214;2013;24/7/13;16_18;Loma de Papeles Bajo;Melanargia occitanica;2
214;2013;24/7/13;16_18;Loma de Papeles Bajo;Parnassius apollo;12
214;2013;24/7/13;16_18;Loma de Papeles Bajo;Satyrus actaea;3
215;2013;24/7/13;16_17;Loma de Papeles Alto;Lycaena alciphron;9
215;2013;24/7/13;16_17;Loma de Papeles Alto;Melanargia occitanica;16
215;2013;24/7/13;16_17;Loma de Papeles Alto;Parnassius apollo;26
215;2013;24/7/13;16_17;Loma de Papeles Alto;Satyrus actaea;1
216;2013;25/7/13;16_24;Campos de Otero;Fabriciana niobe;4
216;2013;25/7/13;16_24;Campos de Otero;Hyponephele;16
216;2013;25/7/13;16_24;Campos de Otero;Lycaena alciphron;4
216;2013;25/7/13;16_24;Campos de Otero;Parnassius apollo;80
217;2013;26/7/13;16_20;Purche;Aporia crataegi;1
217;2013;26/7/13;16_20;Purche;Brintesia circe;3
217;2013;26/7/13;16_20;Purche;Chazara briseis;21
217;2013;26/7/13;16_20;Purche;Coenonympha dorus;4
217;2013;26/7/13;16_20;Purche;Hyponephele;20
217;2013;26/7/13;16_20;Purche;Melanargia lachesis;54
217;2013;26/7/13;16_20;Purche;Pyronia bathseba;3
219;2013;29/7/13;16_16;Borreguiles San Juan;Erebia hispania;5
219;2013;29/7/13;16_16;Borreguiles San Juan;Parnassius apollo;12
219;2013;29/7/13;16_16;Borreguiles San Juan;Polyommatus escheri;10
219;2013;29/7/13;16_16;Borreguiles San Juan;Polyommatus golgus;2
220;2013;30/7/13;16_21;Matas Verdes;Aporia crataegi;2
220;2013;30/7/13;16_21;Matas Verdes;Euphydryas aurinia;13
220;2013;30/7/13;16_21;Matas Verdes;Fabriciana niobe;8
220;2013;30/7/13;16_21;Matas Verdes;Hipparchia hermione;1
220;2013;30/7/13;16_21;Matas Verdes;Hyponephele;80
220;2013;30/7/13;16_21;Matas Verdes;Melanargia lachesis;132
220;2013;30/7/13;16_21;Matas Verdes;Polyommatus escheri;20
220;2013;30/7/13;16_21;Matas Verdes;Satyrus actaea;5
221;2013;30/7/13;16_17;Loma de Papeles Alto;Lycaena alciphron;7
221;2013;30/7/13;16_17;Loma de Papeles Alto;Melanargia occitanica;4
221;2013;30/7/13;16_17;Loma de Papeles Alto;Parnassius apollo;14
221;2013;30/7/13;16_17;Loma de Papeles Alto;Satyrus actaea;26
222;2013;30/7/13;16_18;Loma de Papeles Bajo;Chazara briseis;1
214;2013;24/7/13;16_18;Loma de Papeles Bajo;Hipparchia hermione;8
214;2013;24/7/13;16_18;Loma de Papeles Bajo;Hyponephele;34
222;2013;30/7/13;16_18;Loma de Papeles Bajo;Lycaena alciphron;2
222;2013;30/7/13;16_18;Loma de Papeles Bajo;Parnassius apollo;1
222;2013;30/7/13;16_18;Loma de Papeles Bajo;Satyrus actaea;2
223;2013;31/7/13;16_23;Robledal de Dilar;Brintesia circe;13
223;2013;31/7/13;16_23;Robledal de Dilar;Fabriciana niobe;4
223;2013;31/7/13;16_23;Robledal de Dilar;Hipparchia hermione;4
223;2013;31/7/13;16_23;Robledal de Dilar;Hyponephele;171
223;2013;31/7/13;16_23;Robledal de Dilar;Melanargia lachesis;196
224;2013;1/8/13;16_24;Campos de Otero;Fabriciana niobe;5
224;2013;1/8/13;16_24;Campos de Otero;Hyponephele;42
224;2013;1/8/13;16_24;Campos de Otero;Lycaena alciphron;3
224;2013;1/8/13;16_24;Campos de Otero;Parnassius apollo;42
224;2013;1/8/13;16_24;Campos de Otero;Satyrus actaea;9
225;2013;5/8/13;16_14;Laguna Seca;Satyrus actaea;70
222;2013;30/7/13;16_18;Loma de Papeles Bajo;Hyponephele;23
226;2013;6/8/13;16_18;Loma de Papeles Bajo;Satyrus actaea;20
227;2013;6/8/13;16_17;Loma de Papeles Alto;Parnassius apollo;1
227;2013;6/8/13;16_17;Loma de Papeles Alto;Satyrus actaea;154
228;2013;7/8/13;16_21;Matas Verdes;Euphydryas aurinia;1
228;2013;7/8/13;16_21;Matas Verdes;Fabriciana niobe;2
228;2013;7/8/13;16_21;Matas Verdes;Hipparchia fidia;5
228;2013;7/8/13;16_21;Matas Verdes;Hipparchia hermione;1
228;2013;7/8/13;16_21;Matas Verdes;Hipparchia statilinus;2
228;2013;7/8/13;16_21;Matas Verdes;Hyponephele;75
228;2013;7/8/13;16_21;Matas Verdes;Lycaena alciphron;1
228;2013;7/8/13;16_21;Matas Verdes;Melanargia lachesis;85
228;2013;7/8/13;16_21;Matas Verdes;Satyrus actaea;6
229;2013;7/8/13;16_20;Purche;Brintesia circe;5
229;2013;7/8/13;16_20;Purche;Chazara briseis;14
229;2013;7/8/13;16_20;Purche;Coenonympha dorus;1
229;2013;7/8/13;16_20;Purche;Hipparchia semele;1
229;2013;7/8/13;16_20;Purche;Hipparchia statilinus;15
229;2013;7/8/13;16_20;Purche;Hyponephele;11
229;2013;7/8/13;16_20;Purche;Melanargia lachesis;24
230;2013;8/8/13;16_24;Campos de Otero;Hyponephele;65
230;2013;8/8/13;16_24;Campos de Otero;Parnassius apollo;8
230;2013;8/8/13;16_24;Campos de Otero;Satyrus actaea;33
232;2013;9/8/13;16_23;Robledal de Dilar;Brintesia circe;6
232;2013;9/8/13;16_23;Robledal de Dilar;Hipparchia fidia;1
232;2013;9/8/13;16_23;Robledal de Dilar;Hipparchia hermione;10
232;2013;9/8/13;16_23;Robledal de Dilar;Hyponephele;113
232;2013;9/8/13;16_23;Robledal de Dilar;Melanargia lachesis;72
232;2013;9/8/13;16_23;Robledal de Dilar;Satyrus actaea;4
233;2013;13/8/13;16_14;Laguna Seca;Satyrus actaea;236
234;2013;14/8/13;16_18;Loma de Papeles Bajo;Chazara briseis;1
222;2013;30/7/13;16_18;Loma de Papeles Bajo;Hipparchia hermione;1
226;2013;6/8/13;16_18;Loma de Papeles Bajo;Hyponephele;13
234;2013;14/8/13;16_18;Loma de Papeles Bajo;Satyrus actaea;30
235;2013;14/8/13;16_17;Loma de Papeles Alto;Lycaena alciphron;2
235;2013;14/8/13;16_17;Loma de Papeles Alto;Satyrus actaea;285
236;2013;15/8/13;16_20;Purche;Brintesia circe;2
236;2013;15/8/13;16_20;Purche;Chazara briseis;15
236;2013;15/8/13;16_20;Purche;Hipparchia statilinus;31
236;2013;15/8/13;16_20;Purche;Hyponephele;6
236;2013;15/8/13;16_20;Purche;Melanargia lachesis;4
237;2013;15/8/13;16_21;Matas Verdes;Hipparchia fidia;4
237;2013;15/8/13;16_21;Matas Verdes;Hipparchia hermione;3
237;2013;15/8/13;16_21;Matas Verdes;Hipparchia statilinus;2
237;2013;15/8/13;16_21;Matas Verdes;Hyponephele;31
237;2013;15/8/13;16_21;Matas Verdes;Melanargia lachesis;35
237;2013;15/8/13;16_21;Matas Verdes;Satyrus actaea;7
238;2013;16/8/13;16_16;Borreguiles San Juan;Erebia hispania;6
238;2013;16/8/13;16_16;Borreguiles San Juan;Hyponephele;1
238;2013;16/8/13;16_16;Borreguiles San Juan;Parnassius apollo;2
238;2013;16/8/13;16_16;Borreguiles San Juan;Satyrus actaea;36
240;2013;19/8/13;16_23;Robledal de Dilar;Brintesia circe;4
240;2013;19/8/13;16_23;Robledal de Dilar;Hipparchia fidia;28
240;2013;19/8/13;16_23;Robledal de Dilar;Hipparchia hermione;12
240;2013;19/8/13;16_23;Robledal de Dilar;Hyponephele;47
240;2013;19/8/13;16_23;Robledal de Dilar;Hyponephele;1
240;2013;19/8/13;16_23;Robledal de Dilar;Melanargia lachesis;18
240;2013;19/8/13;16_23;Robledal de Dilar;Satyrus actaea;9
241;2013;21/8/13;16_14;Laguna Seca;Satyrus actaea;245
242;2013;22/8/13;16_17;Loma de Papeles Alto;Satyrus actaea;153
243;2013;22/8/13;16_18;Loma de Papeles Bajo;Chazara briseis;5
234;2013;14/8/13;16_18;Loma de Papeles Bajo;Hipparchia hermione;1
234;2013;14/8/13;16_18;Loma de Papeles Bajo;Hyponephele;9
243;2013;22/8/13;16_18;Loma de Papeles Bajo;Satyrus actaea;25
244;2013;23/8/13;16_24;Campos de Otero;Hyponephele;10
244;2013;23/8/13;16_24;Campos de Otero;Satyrus actaea;61
246;2013;26/8/13;16_16;Borreguiles San Juan;Erebia hispania;3
246;2013;26/8/13;16_16;Borreguiles San Juan;Hyponephele;12
246;2013;26/8/13;16_16;Borreguiles San Juan;Satyrus actaea;28
247;2013;27/8/13;16_20;Purche;Brintesia circe;3
247;2013;27/8/13;16_20;Purche;Chazara briseis;31
247;2013;27/8/13;16_20;Purche;Hipparchia statilinus;97
247;2013;27/8/13;16_20;Purche;Hyponephele;27
247;2013;27/8/13;16_20;Purche;Maniola jurtina;12
248;2013;28/8/13;16_21;Matas Verdes;Hipparchia fidia;4
248;2013;28/8/13;16_21;Matas Verdes;Hipparchia hermione;1
248;2013;28/8/13;16_21;Matas Verdes;Hyponephele;4
248;2013;28/8/13;16_21;Matas Verdes;Melanargia lachesis;2
248;2013;28/8/13;16_21;Matas Verdes;Satyrus actaea;1
249;2013;3/8/13;16_16;Borreguiles San Juan;Hyponephele;1
249;2013;3/8/13;16_16;Borreguiles San Juan;Parnassius apollo;2
249;2013;3/8/13;16_16;Borreguiles San Juan;Polyommatus escheri;3
249;2013;3/8/13;16_16;Borreguiles San Juan;Polyommatus golgus;2
249;2013;3/8/13;16_16;Borreguiles San Juan;Satyrus actaea;1
250;2013;4/9/13;16_23;Robledal de Dilar;Hipparchia fidia;4
250;2013;4/9/13;16_23;Robledal de Dilar;Hipparchia hermione;11
250;2013;4/9/13;16_23;Robledal de Dilar;Hyponephele;14
250;2013;4/9/13;16_23;Robledal de Dilar;Melanargia lachesis;1
250;2013;4/9/13;16_23;Robledal de Dilar;Satyrus actaea;11
251;2013;5/9/13;16_14;Laguna Seca;Satyrus actaea;29
252;2013;6/9/13;16_20;Purche;Chazara briseis;28
252;2013;6/9/13;16_20;Purche;Hipparchia statilinus;29
252;2013;6/9/13;16_20;Purche;Hyponephele;17
252;2013;6/9/13;16_20;Purche;Maniola jurtina;12
253;2013;9/9/13;16_18;Loma de Papeles Bajo;Chazara briseis;6
253;2013;9/9/13;16_18;Loma de Papeles Bajo;Satyrus actaea;3
254;2013;9/9/13;16_17;Loma de Papeles Alto;Satyrus actaea;19
255;2013;10/9/13;16_21;Matas Verdes;Hipparchia fidia;9
255;2013;10/9/13;16_21;Matas Verdes;Hipparchia hermione;1
